contest_id,contest_name,index,problem_name,tags,start_time,end_time,link
1284,Hello 2020,D,New Year and Conference,"['binary search', 'data structures', 'hashing', 'sortings']",2020.1.4 12:5,2020.1.4 14:35,https://codeforces.com/contest/1284/problem/D
1284,Hello 2020,E,New Year and Castle Construction,"['combinatorics', 'geometry', 'math', 'sortings']",2020.1.4 12:5,2020.1.4 14:35,https://codeforces.com/contest/1284/problem/E
1284,Hello 2020,F,New Year and Social Network,"['data structures', 'graph matchings', 'graphs', 'math', 'trees']",2020.1.4 12:5,2020.1.4 14:35,https://codeforces.com/contest/1284/problem/F
1284,Hello 2020,G,Seollal,['graphs'],2020.1.4 12:5,2020.1.4 14:35,https://codeforces.com/contest/1284/problem/G
1270,Good Bye 2019,A,Card Game,"['games', 'greedy', 'math']",2019.12.29 14:5,2019.12.29 17:5,https://codeforces.com/contest/1270/problem/A
1270,Good Bye 2019,B,Interesting Subarray,"['constructive algorithms', 'greedy', 'math']",2019.12.29 14:5,2019.12.29 17:5,https://codeforces.com/contest/1270/problem/B
1270,Good Bye 2019,C,Make Good,"['bitmasks', 'constructive algorithms', 'math']",2019.12.29 14:5,2019.12.29 17:5,https://codeforces.com/contest/1270/problem/C
1270,Good Bye 2019,D,Strange Device,"['constructive algorithms', 'interactive', 'math', 'sortings']",2019.12.29 14:5,2019.12.29 17:5,https://codeforces.com/contest/1270/problem/D
1270,Good Bye 2019,E,Divide Points,"['constructive algorithms', 'geometry', 'math']",2019.12.29 14:5,2019.12.29 17:5,https://codeforces.com/contest/1270/problem/E
1270,Good Bye 2019,F,Awesome Substrings,"['math', 'strings']",2019.12.29 14:5,2019.12.29 17:5,https://codeforces.com/contest/1270/problem/F
1270,Good Bye 2019,G,Subset with Zero Sum,"['constructive algorithms', 'dfs and similar', 'graphs', 'math']",2019.12.29 14:5,2019.12.29 17:5,https://codeforces.com/contest/1270/problem/G
1270,Good Bye 2019,H,Number of Components,['data structures'],2019.12.29 14:5,2019.12.29 17:5,https://codeforces.com/contest/1270/problem/H
1270,Good Bye 2019,I,Xor on Figures,"['constructive algorithms', 'fft', 'math']",2019.12.29 14:5,2019.12.29 17:5,https://codeforces.com/contest/1270/problem/I
1283,Codeforces Round 611 (Div. 3),A,Minutes Before the New Year,['math'],2019.12.28 17:5,2019.12.28 19:5,https://codeforces.com/contest/1283/problem/A
1283,Codeforces Round 611 (Div. 3),B,Candies Division,['math'],2019.12.28 17:5,2019.12.28 19:5,https://codeforces.com/contest/1283/problem/B
1283,Codeforces Round 611 (Div. 3),C,Friends and Gifts,"['constructive algorithms', 'data structures', 'math']",2019.12.28 17:5,2019.12.28 19:5,https://codeforces.com/contest/1283/problem/C
1283,Codeforces Round 611 (Div. 3),D,Christmas Trees,"['graphs', 'greedy', 'shortest paths']",2019.12.28 17:5,2019.12.28 19:5,https://codeforces.com/contest/1283/problem/D
1283,Codeforces Round 611 (Div. 3),E,New Year Parties,"['dp', 'greedy']",2019.12.28 17:5,2019.12.28 19:5,https://codeforces.com/contest/1283/problem/E
1283,Codeforces Round 611 (Div. 3),F,DIY Garland,"['constructive algorithms', 'greedy', 'trees']",2019.12.28 17:5,2019.12.28 19:5,https://codeforces.com/contest/1283/problem/F
1279,Educational Codeforces Round 79 (Rated for Div. 2),A,New Year Garland,['math'],2019.12.27 14:40,2019.12.27 16:40,https://codeforces.com/contest/1279/problem/A
1279,Educational Codeforces Round 79 (Rated for Div. 2),B,Verse For Santa,"['binary search', 'brute force', 'implementation']",2019.12.27 14:40,2019.12.27 16:40,https://codeforces.com/contest/1279/problem/B
1279,Educational Codeforces Round 79 (Rated for Div. 2),C,Stack of Presents,"['data structures', 'implementation']",2019.12.27 14:40,2019.12.27 16:40,https://codeforces.com/contest/1279/problem/C
1279,Educational Codeforces Round 79 (Rated for Div. 2),D,Santa's Bot,"['combinatorics', 'math', 'probabilities']",2019.12.27 14:40,2019.12.27 16:40,https://codeforces.com/contest/1279/problem/D
1279,Educational Codeforces Round 79 (Rated for Div. 2),E,New Year Permutations,"['combinatorics', 'dp']",2019.12.27 14:40,2019.12.27 16:40,https://codeforces.com/contest/1279/problem/E
1279,Educational Codeforces Round 79 (Rated for Div. 2),F,New Year and Handle Change,"['binary search', 'dp']",2019.12.27 14:40,2019.12.27 16:40,https://codeforces.com/contest/1279/problem/F
1282,Codeforces Round 610 (Div. 2),A,Temporarily unavailable,"['implementation', 'math']",2019.12.24 14:35,2019.12.24 16:35,https://codeforces.com/contest/1282/problem/A
1282,Codeforces Round 610 (Div. 2),B1,K for the Price of One (Easy Version),"['dp', 'greedy', 'sortings']",2019.12.24 14:35,2019.12.24 16:35,https://codeforces.com/contest/1282/problem/B1
1282,Codeforces Round 610 (Div. 2),B2,K for the Price of One (Hard Version),"['dp', 'greedy', 'sortings']",2019.12.24 14:35,2019.12.24 16:35,https://codeforces.com/contest/1282/problem/B2
1282,Codeforces Round 610 (Div. 2),C,Petya and Exam,"['greedy', 'sortings', 'two pointers']",2019.12.24 14:35,2019.12.24 16:35,https://codeforces.com/contest/1282/problem/C
1282,Codeforces Round 610 (Div. 2),D,Enchanted Artifact,"['constructive algorithms', 'interactive', 'strings']",2019.12.24 14:35,2019.12.24 16:35,https://codeforces.com/contest/1282/problem/D
1282,Codeforces Round 610 (Div. 2),E,The Cake Is a Lie,"['constructive algorithms', 'data structures', 'dfs and similar', 'graphs']",2019.12.24 14:35,2019.12.24 16:35,https://codeforces.com/contest/1282/problem/E
1268,Codeforces Round 609 (Div. 1),A,Long Beautiful Integer,"['constructive algorithms', 'greedy', 'implementation', 'strings']",2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1268/problem/A
1268,Codeforces Round 609 (Div. 1),B,Domino for Young,"['dp', 'greedy', 'math']",2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1268/problem/B
1268,Codeforces Round 609 (Div. 1),C,K Integers,"['binary search', 'data structures']",2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1268/problem/C
1268,Codeforces Round 609 (Div. 1),D,Invertation in Tournament,"['brute force', 'divide and conquer', 'graphs', 'math']",2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1268/problem/D
1268,Codeforces Round 609 (Div. 1),E,Happy Cactus,['dp'],2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1268/problem/E
1269,Codeforces Round 609 (Div. 2),A,Equation,"['brute force', 'math']",2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1269/problem/A
1269,Codeforces Round 609 (Div. 2),B,Modulo Equality,"['brute force', 'sortings']",2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1269/problem/B
1269,Codeforces Round 609 (Div. 2),C,Long Beautiful Integer,"['greedy', 'implementation']",2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1269/problem/C
1269,Codeforces Round 609 (Div. 2),D,Domino for Young,"['combinatorics', 'constructive algorithms', 'math']",2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1269/problem/D
1269,Codeforces Round 609 (Div. 2),E,K Integers,"['binary search', 'data structures']",2019.12.21 11:5,2019.12.21 13:5,https://codeforces.com/contest/1269/problem/E
1278,Educational Codeforces Round 78 (Rated for Div. 2),A,Shuffle Hashing,"['brute force', 'implementation', 'strings']",2019.12.19 14:35,2019.12.19 16:35,https://codeforces.com/contest/1278/problem/A
1278,Educational Codeforces Round 78 (Rated for Div. 2),B,A and B,"['greedy', 'math']",2019.12.19 14:35,2019.12.19 16:35,https://codeforces.com/contest/1278/problem/B
1278,Educational Codeforces Round 78 (Rated for Div. 2),C,Berry Jam,"['data structures', 'dp', 'greedy', 'implementation']",2019.12.19 14:35,2019.12.19 16:35,https://codeforces.com/contest/1278/problem/C
1278,Educational Codeforces Round 78 (Rated for Div. 2),D,Segment Tree,"['data structures', 'dsu', 'graphs', 'trees']",2019.12.19 14:35,2019.12.19 16:35,https://codeforces.com/contest/1278/problem/D
1278,Educational Codeforces Round 78 (Rated for Div. 2),E,Tests for problem D,"['constructive algorithms', 'dfs and similar', 'divide and conquer', 'trees']",2019.12.19 14:35,2019.12.19 16:35,https://codeforces.com/contest/1278/problem/E
1278,Educational Codeforces Round 78 (Rated for Div. 2),F,Cards,"['combinatorics', 'dp', 'math', 'number theory', 'probabilities']",2019.12.19 14:35,2019.12.19 16:35,https://codeforces.com/contest/1278/problem/F
1266,Codeforces Global Round 6,A,Competitive Programmer,"['chinese remainder theorem', 'math']",2019.12.17 15:5,2019.12.17 17:35,https://codeforces.com/contest/1266/problem/A
1266,Codeforces Global Round 6,B,Dice Tower,"['constructive algorithms', 'math']",2019.12.17 15:5,2019.12.17 17:35,https://codeforces.com/contest/1266/problem/B
1266,Codeforces Global Round 6,C,Diverse Matrix,"['constructive algorithms', 'greedy', 'math', 'number theory']",2019.12.17 15:5,2019.12.17 17:35,https://codeforces.com/contest/1266/problem/C
1266,Codeforces Global Round 6,D,Decreasing Debts,"['constructive algorithms', 'data structures', 'graphs', 'greedy', 'implementation', 'math', 'two pointers']",2019.12.17 15:5,2019.12.17 17:35,https://codeforces.com/contest/1266/problem/D
1266,Codeforces Global Round 6,E,Spaceship Solitaire,"['data structures', 'greedy', 'implementation']",2019.12.17 15:5,2019.12.17 17:35,https://codeforces.com/contest/1266/problem/E
1266,Codeforces Global Round 6,F,Almost Same Distance,"['dfs and similar', 'graphs']",2019.12.17 15:5,2019.12.17 17:35,https://codeforces.com/contest/1266/problem/F
1266,Codeforces Global Round 6,G,Permutation Concatenation,['string suffix structures'],2019.12.17 15:5,2019.12.17 17:35,https://codeforces.com/contest/1266/problem/G
1266,Codeforces Global Round 6,H,Red-Blue Graph,"['dp', 'graphs', 'math', 'matrices', 'meet-in-the-middle']",2019.12.17 15:5,2019.12.17 17:35,https://codeforces.com/contest/1266/problem/H
1271,Codeforces Round 608 (Div. 2),A,Suits,"['brute force', 'greedy', 'math']",2019.12.15 9:15,2019.12.15 11:15,https://codeforces.com/contest/1271/problem/A
1271,Codeforces Round 608 (Div. 2),B,Blocks,"['greedy', 'math']",2019.12.15 9:15,2019.12.15 11:15,https://codeforces.com/contest/1271/problem/B
1271,Codeforces Round 608 (Div. 2),C,Shawarma Tent,"['brute force', 'geometry', 'greedy', 'implementation']",2019.12.15 9:15,2019.12.15 11:15,https://codeforces.com/contest/1271/problem/C
1271,Codeforces Round 608 (Div. 2),D,Portals,"['data structures', 'dp', 'greedy', 'implementation', 'sortings']",2019.12.15 9:15,2019.12.15 11:15,https://codeforces.com/contest/1271/problem/D
1271,Codeforces Round 608 (Div. 2),E,Common Number,"['binary search', 'combinatorics', 'dp', 'math']",2019.12.15 9:15,2019.12.15 11:15,https://codeforces.com/contest/1271/problem/E
1271,Codeforces Round 608 (Div. 2),F,Divide The Students,['brute force'],2019.12.15 9:15,2019.12.15 11:15,https://codeforces.com/contest/1271/problem/F
1280,Codeforces Round 607 (Div. 1),A,Cut and Paste,"['implementation', 'math']",2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1280/problem/A
1280,Codeforces Round 607 (Div. 1),B,Beingawesomeism,"['implementation', 'math']",2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1280/problem/B
1280,Codeforces Round 607 (Div. 1),C,Jeremy Bearimy,"['dfs and similar', 'graphs', 'greedy', 'trees']",2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1280/problem/C
1280,Codeforces Round 607 (Div. 1),D,Miss Punyverse,"['dp', 'greedy', 'trees']",2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1280/problem/D
1280,Codeforces Round 607 (Div. 1),E,Kirchhoff's Current Loss,['math'],2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1280/problem/E
1280,Codeforces Round 607 (Div. 1),F,Intergalactic Sliding Puzzle,"['combinatorics', 'constructive algorithms', 'math']",2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1280/problem/F
1281,Codeforces Round 607 (Div. 2),A,Suffix Three,['implementation'],2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1281/problem/A
1281,Codeforces Round 607 (Div. 2),B,Azamon Web Services,['greedy'],2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1281/problem/B
1281,Codeforces Round 607 (Div. 2),C,Cut and Paste,"['implementation', 'math']",2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1281/problem/C
1281,Codeforces Round 607 (Div. 2),D,Beingawesomeism,"['constructive algorithms', 'greedy', 'implementation', 'math']",2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1281/problem/D
1281,Codeforces Round 607 (Div. 2),E,Jeremy Bearimy,"['dfs and similar', 'graphs', 'greedy', 'implementation', 'trees']",2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1281/problem/E
1281,Codeforces Round 607 (Div. 2),F,Miss Punyverse,"['dp', 'greedy', 'trees']",2019.12.15 5:5,2019.12.15 7:5,https://codeforces.com/contest/1281/problem/F
1276,"Codeforces Round 606 (Div. 1, based on Technocup 2020 Elimination Round 4)",A,As Simple as One and Two,"['dp', 'greedy']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1276/problem/A
1276,"Codeforces Round 606 (Div. 1, based on Technocup 2020 Elimination Round 4)",B,Two Fairs,"['combinatorics', 'dfs and similar', 'dsu', 'graphs']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1276/problem/B
1276,"Codeforces Round 606 (Div. 1, based on Technocup 2020 Elimination Round 4)",C,Beautiful Rectangle,"['brute force', 'combinatorics', 'constructive algorithms', 'data structures', 'greedy', 'math']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1276/problem/C
1276,"Codeforces Round 606 (Div. 1, based on Technocup 2020 Elimination Round 4)",D,Tree Elimination,"['dp', 'trees']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1276/problem/D
1276,"Codeforces Round 606 (Div. 1, based on Technocup 2020 Elimination Round 4)",E,Four Stones,['constructive algorithms'],2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1276/problem/E
1276,"Codeforces Round 606 (Div. 1, based on Technocup 2020 Elimination Round 4)",F,Asterisk Substrings,['string suffix structures'],2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1276/problem/F
1277,"Codeforces Round 606 (Div. 2, based on Technocup 2020 Elimination Round 4)",A,"Happy Birthday, Polycarp!",['implementation'],2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1277/problem/A
1277,"Codeforces Round 606 (Div. 2, based on Technocup 2020 Elimination Round 4)",B,Make Them Odd,"['greedy', 'number theory']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1277/problem/B
1277,"Codeforces Round 606 (Div. 2, based on Technocup 2020 Elimination Round 4)",C,As Simple as One and Two,"['dp', 'greedy']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1277/problem/C
1277,"Codeforces Round 606 (Div. 2, based on Technocup 2020 Elimination Round 4)",D,Let's Play the Words?,"['data structures', 'hashing', 'implementation', 'math']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1277/problem/D
1277,"Codeforces Round 606 (Div. 2, based on Technocup 2020 Elimination Round 4)",E,Two Fairs,"['dfs and similar', 'graphs']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1277/problem/E
1277,"Codeforces Round 606 (Div. 2, based on Technocup 2020 Elimination Round 4)",F,Beautiful Rectangle,"['brute force', 'combinatorics', 'constructive algorithms', 'greedy', 'math']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1277/problem/F
1259,Technocup 2020 - Elimination Round 4,A,"Happy Birthday, Polycarp!",['implementation'],2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1259/problem/A
1259,Technocup 2020 - Elimination Round 4,B,Make Them Odd,"['greedy', 'number theory']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1259/problem/B
1259,Technocup 2020 - Elimination Round 4,C,As Simple as One and Two,['greedy'],2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1259/problem/C
1259,Technocup 2020 - Elimination Round 4,D,Let's Play the Words?,"['implementation', 'math']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1259/problem/D
1259,Technocup 2020 - Elimination Round 4,E,Two Fairs,"['dfs and similar', 'graphs']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1259/problem/E
1259,Technocup 2020 - Elimination Round 4,F,Beautiful Rectangle,"['constructive algorithms', 'math']",2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1259/problem/F
1259,Technocup 2020 - Elimination Round 4,G,Tree Elimination,[],2019.12.14 11:5,2019.12.14 13:5,https://codeforces.com/contest/1259/problem/G
1272,Codeforces Round 605 (Div. 3),A,Three Friends,"['brute force', 'greedy', 'math', 'sortings']",2019.12.12 13:35,2019.12.12 15:35,https://codeforces.com/contest/1272/problem/A
1272,Codeforces Round 605 (Div. 3),B,Snow Walking Robot,"['constructive algorithms', 'greedy', 'implementation']",2019.12.12 13:35,2019.12.12 15:35,https://codeforces.com/contest/1272/problem/B
1272,Codeforces Round 605 (Div. 3),C,Yet Another Broken Keyboard,"['combinatorics', 'dp', 'implementation']",2019.12.12 13:35,2019.12.12 15:35,https://codeforces.com/contest/1272/problem/C
1272,Codeforces Round 605 (Div. 3),D,Remove One Element,"['brute force', 'dp']",2019.12.12 13:35,2019.12.12 15:35,https://codeforces.com/contest/1272/problem/D
1272,Codeforces Round 605 (Div. 3),E,Nearest Opposite Parity,"['dfs and similar', 'graphs', 'shortest paths']",2019.12.12 13:35,2019.12.12 15:35,https://codeforces.com/contest/1272/problem/E
1272,Codeforces Round 605 (Div. 3),F,Two Bracket Sequences,"['dp', 'strings', 'two pointers']",2019.12.12 13:35,2019.12.12 15:35,https://codeforces.com/contest/1272/problem/F
1273,VK Cup 2019 - Квалификация (Design),A,"Типографика, вёрстка и цвета",['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1273/problem/A
1273,VK Cup 2019 - Квалификация (Design),B,Общие знания,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1273/problem/B
1273,VK Cup 2019 - Квалификация (Design),C,Интерфейсы-1,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1273/problem/C
1273,VK Cup 2019 - Квалификация (Design),D,Интерфейсы-2,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1273/problem/D
1275,VK Cup 2019 - Квалификация (Engine),A,Скрытый друг,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1275/problem/A
1275,VK Cup 2019 - Квалификация (Engine),B,Code Review,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1275/problem/B
1275,VK Cup 2019 - Квалификация (Engine),C,#define Задача B ...,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1275/problem/C
1275,VK Cup 2019 - Квалификация (Engine),D,Storage2,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1275/problem/D
1275,VK Cup 2019 - Квалификация (Engine),E1,Контрольная сумма,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1275/problem/E1
1275,VK Cup 2019 - Квалификация (Engine),E2,Контрольная сумма,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1275/problem/E2
1275,VK Cup 2019 - Квалификация (Engine),E3,Контрольная сумма,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1275/problem/E3
1275,VK Cup 2019 - Квалификация (Engine),F,Шардирование постов,"['*special', 'binary search', 'interactive']",2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1275/problem/F
1274,VK Cup 2019 - Квалификация (Mobile),A,Android,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1274/problem/A
1274,VK Cup 2019 - Квалификация (Mobile),B,iOS,['*special'],2019.12.5 21:10,2019.12.16 21:10,https://codeforces.com/contest/1274/problem/B
1264,Codeforces Round 604 (Div. 1),A,Beautiful Regional Contest,"['greedy', 'implementation']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1264/problem/A
1264,Codeforces Round 604 (Div. 1),B,Beautiful Sequence,"['brute force', 'constructive algorithms', 'greedy']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1264/problem/B
1264,Codeforces Round 604 (Div. 1),C,Beautiful Mirrors with queries,"['data structures', 'probabilities']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1264/problem/C
1264,Codeforces Round 604 (Div. 1),D1,Beautiful Bracket Sequence (easy version),"['combinatorics', 'dp', 'probabilities']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1264/problem/D1
1264,Codeforces Round 604 (Div. 1),D2,Beautiful Bracket Sequence (hard version),"['combinatorics', 'probabilities']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1264/problem/D2
1264,Codeforces Round 604 (Div. 1),E,Beautiful League,"['constructive algorithms', 'flows', 'graph matchings']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1264/problem/E
1264,Codeforces Round 604 (Div. 1),F,Beautiful Fibonacci Problem,"['constructive algorithms', 'number theory']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1264/problem/F
1265,Codeforces Round 604 (Div. 2),A,Beautiful String,"['constructive algorithms', 'greedy']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1265/problem/A
1265,Codeforces Round 604 (Div. 2),B,Beautiful Numbers,"['data structures', 'implementation', 'math', 'two pointers']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1265/problem/B
1265,Codeforces Round 604 (Div. 2),C,Beautiful Regional Contest,"['greedy', 'implementation']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1265/problem/C
1265,Codeforces Round 604 (Div. 2),D,Beautiful Sequence,"['constructive algorithms', 'greedy']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1265/problem/D
1265,Codeforces Round 604 (Div. 2),E,Beautiful Mirrors,"['data structures', 'dp', 'math', 'probabilities']",2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1265/problem/E
1265,Codeforces Round 604 (Div. 2),F,Beautiful Bracket Sequence (easy version),['probabilities'],2019.12.5 14:35,2019.12.5 16:35,https://codeforces.com/contest/1265/problem/F
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",A,Apprentice Learning Trajectory,[],2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/A
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",B,Balls of Buma,[],2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/B
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",C,Cactus Revenge,['constructive algorithms'],2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/C
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",D,DevOps Best Practices,['constructive algorithms'],2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/D
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",E,Elections,['greedy'],2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/E
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",F,Foolprüf Security,['graphs'],2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/F
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",G,Game Relics,"['math', 'probabilities']",2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/G
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",H,Help BerLine,['constructive algorithms'],2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/H
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",I,Intriguing Selection,"['brute force', 'constructive algorithms', 'implementation', 'interactive', 'sortings']",2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/I
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",J,Just Arrange the Icons,"['greedy', 'implementation', 'math']",2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/J
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",K,Key Storage,"['combinatorics', 'math']",2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/K
1267,"2019-2020 ICPC, NERC, Northern Eurasia Finals (Unrated, Online Mirror, ICPC Rules, Teams Preferred)",L,Lexicography,"['constructive algorithms', 'strings']",2019.12.1 7:0,2019.12.1 12:0,https://codeforces.com/contest/1267/problem/L
1263,Codeforces Round 603 (Div. 2),A,Sweet Problem,['math'],2019.11.29 14:35,2019.11.29 16:35,https://codeforces.com/contest/1263/problem/A
1263,Codeforces Round 603 (Div. 2),B,PIN Codes,"['greedy', 'implementation']",2019.11.29 14:35,2019.11.29 16:35,https://codeforces.com/contest/1263/problem/B
1263,Codeforces Round 603 (Div. 2),C,Everyone is a Winner!,"['binary search', 'math', 'meet-in-the-middle', 'number theory']",2019.11.29 14:35,2019.11.29 16:35,https://codeforces.com/contest/1263/problem/C
1263,Codeforces Round 603 (Div. 2),D,Secret Passwords,"['dfs and similar', 'dsu', 'graphs']",2019.11.29 14:35,2019.11.29 16:35,https://codeforces.com/contest/1263/problem/D
1263,Codeforces Round 603 (Div. 2),E,Editor,"['data structures', 'implementation']",2019.11.29 14:35,2019.11.29 16:35,https://codeforces.com/contest/1263/problem/E
1263,Codeforces Round 603 (Div. 2),F,Economic Difficulties,"['data structures', 'dfs and similar', 'dp', 'flows', 'graphs', 'trees']",2019.11.29 14:35,2019.11.29 16:35,https://codeforces.com/contest/1263/problem/F
1260,Educational Codeforces Round 77 (Rated for Div. 2),A,Heating,['math'],2019.11.27 13:50,2019.11.27 15:50,https://codeforces.com/contest/1260/problem/A
1260,Educational Codeforces Round 77 (Rated for Div. 2),B,Obtain Two Zeroes,"['binary search', 'math']",2019.11.27 13:50,2019.11.27 15:50,https://codeforces.com/contest/1260/problem/B
1260,Educational Codeforces Round 77 (Rated for Div. 2),C,Infinite Fence,"['greedy', 'math', 'number theory']",2019.11.27 13:50,2019.11.27 15:50,https://codeforces.com/contest/1260/problem/C
1260,Educational Codeforces Round 77 (Rated for Div. 2),D,A Game with Traps,"['binary search', 'dp', 'greedy', 'sortings']",2019.11.27 13:50,2019.11.27 15:50,https://codeforces.com/contest/1260/problem/D
1260,Educational Codeforces Round 77 (Rated for Div. 2),E,Tournament,"['brute force', 'dp', 'greedy']",2019.11.27 13:50,2019.11.27 15:50,https://codeforces.com/contest/1260/problem/E
